source_id,material_label,family,composition_json,E_Pa,rho_kg_m3,alpha_1_K,a_m2_s,sigma_y_Pa,cost_vol,cost_currency,Tg_K,m_fragility,provenance_json
SG-290-21032,SG-290-21032,silicate,"{""Al2O3_mol_frac"": 0.04, ""Li2O_mol_frac"": 0.31, ""SiO2_mol_frac"": 0.65}",83000000000.0,2368.000030517578,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 209, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21033,SG-290-21033,aluminosilicate,"{""Al2O3_mol_frac"": 0.06, ""Li2O_mol_frac"": 0.29, ""SiO2_mol_frac"": 0.65}",83800003051.75781,2371.999979019165,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 210, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21034,SG-290-21034,aluminosilicate,"{""Al2O3_mol_frac"": 0.08, ""Li2O_mol_frac"": 0.27, ""SiO2_mol_frac"": 0.65}",84199996948.24219,2381.00004196167,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 211, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21035,SG-290-21035,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""Li2O_mol_frac"": 0.25, ""SiO2_mol_frac"": 0.65}",85300003051.75781,2384.999990463257,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 212, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21036,SG-290-21036,aluminosilicate,"{""Al2O3_mol_frac"": 0.12, ""Li2O_mol_frac"": 0.23, ""SiO2_mol_frac"": 0.65}",85199996948.24219,2391.9999599456787,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 213, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21037,SG-290-21037,aluminosilicate,"{""Al2O3_mol_frac"": 0.14, ""Li2O_mol_frac"": 0.21, ""SiO2_mol_frac"": 0.65}",85699996948.24219,2398.9999294281006,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 214, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21038,SG-290-21038,aluminosilicate,"{""Al2O3_mol_frac"": 0.16, ""Li2O_mol_frac"": 0.19, ""SiO2_mol_frac"": 0.65}",84300003051.75781,2392.9998874664307,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 215, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21039,SG-290-21039,aluminosilicate,"{""Al2O3_mol_frac"": 0.175, ""Li2O_mol_frac"": 0.175, ""SiO2_mol_frac"": 0.65}",84500000000.0,2400.000095367432,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 216, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21040,SG-290-21040,aluminosilicate,"{""Al2O3_mol_frac"": 0.17, ""Li2O_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.65}",84900001525.8789,2398.0000019073486,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 217, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21041,SG-290-21041,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""Li2O_mol_frac"": 0.15, ""SiO2_mol_frac"": 0.65}",87500000000.0,2423.0000972747803,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 218, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21042,SG-290-21042,aluminosilicate,"{""Al2O3_mol_frac"": 0.22, ""Li2O_mol_frac"": 0.13, ""SiO2_mol_frac"": 0.65}",88800003051.75781,2430.000066757202,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 219, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21043,SG-290-21043,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""Li2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.6}",85699996948.24219,2410.0000858306885,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 220, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21044,SG-290-21044,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""Li2O_mol_frac"": 0.19, ""SiO2_mol_frac"": 0.61}",86300003051.75781,2414.0000343322754,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 221, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21045,SG-290-21045,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""Li2O_mol_frac"": 0.17, ""SiO2_mol_frac"": 0.63}",85800003051.75781,2411.0000133514404,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 222, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21046,SG-290-21046,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""Li2O_mol_frac"": 0.13, ""SiO2_mol_frac"": 0.67}",88599998474.1211,2431.999921798706,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 223, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-290-21047,SG-290-21047,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""Li2O_mol_frac"": 0.11, ""SiO2_mol_frac"": 0.69}",87000000000.0,2407.999992370605,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 224, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21079,SG-292-21079,silicate,"{""Al2O3_mol_frac"": 0.0436247158050537, ""Li2O_mol_frac"": 0.4134895706176758, ""SiO2_mol_frac"": 0.5428857040405274}",84500000000.0,2381.00004196167,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 225, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21080,SG-292-21080,aluminosilicate,"{""Al2O3_mol_frac"": 0.1565200996398925, ""Li2O_mol_frac"": 0.4450648498535156, ""SiO2_mol_frac"": 0.3984150314331054}",90500000000.0,2451.99990272522,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 226, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21081,SG-292-21081,silicate,"{""Al2O3_mol_frac"": 0.023912808895111, ""Li2O_mol_frac"": 0.4079764175415039, ""SiO2_mol_frac"": 0.5681107711791992}",81800003051.75781,2355.0000190734863,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 227, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21082,SG-292-21082,aluminosilicate,"{""Al2O3_mol_frac"": 0.1281042671203613, ""Li2O_mol_frac"": 0.4371173477172852, ""SiO2_mol_frac"": 0.4347784042358398}",82500000000.0,2362.99991607666,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 228, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21083,SG-292-21083,aluminosilicate,"{""Al2O3_mol_frac"": 0.0667680501937866, ""Li2O_mol_frac"": 0.4719251251220703, ""SiO2_mol_frac"": 0.4613068008422852}",87599998474.1211,2410.0000858306885,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 229, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21084,SG-292-21084,silicate,"{""Al2O3_mol_frac"": 0.0342686128616333, ""Li2O_mol_frac"": 0.3842030334472656, ""SiO2_mol_frac"": 0.5815283584594727}",82400001525.8789,2362.99991607666,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 230, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21085,SG-292-21085,silicate,"{""Li2O_mol_frac"": 0.4975818252563476, ""SiO2_mol_frac"": 0.5024181365966797}",87599998474.1211,2420.0000762939453,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 231, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21086,SG-292-21086,aluminosilicate,"{""Al2O3_mol_frac"": 0.1184041404724121, ""Li2O_mol_frac"": 0.2501067352294921, ""SiO2_mol_frac"": 0.631489143371582}",81199996948.24219,2349.9999046325684,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 232, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21087,SG-292-21087,aluminosilicate,"{""Al2O3_mol_frac"": 0.0684948301315307, ""Li2O_mol_frac"": 0.3056312942504883, ""SiO2_mol_frac"": 0.625873908996582}",83000000000.0,2368.99995803833,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 233, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21088,SG-292-21088,aluminosilicate,"{""Al2O3_mol_frac"": 0.1139943885803222, ""Li2O_mol_frac"": 0.3148818016052246, ""SiO2_mol_frac"": 0.5711237716674805}",86699996948.24219,2414.0000343322754,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 234, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21089,SG-292-21089,silicate,"{""Al2O3_mol_frac"": 0.0226142477989196, ""Li2O_mol_frac"": 0.4938516998291016, ""SiO2_mol_frac"": 0.4835340118408203}",84199996948.24219,2375.999927520752,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 235, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21090,SG-292-21090,silicate,"{""Al2O3_mol_frac"": 0.0418836069107055, ""Li2O_mol_frac"": 0.4763840866088867, ""SiO2_mol_frac"": 0.4817322921752929}",86199996948.24219,2394.9999809265137,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 236, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21059,SG-292-21059,aluminosilicate,"{""Al2O3_mol_frac"": 0.2792214775085448, ""Li2O_mol_frac"": 0.1901045989990234, ""SiO2_mol_frac"": 0.4905148696899414, ""TiO2_mol_frac"": 0.0401591300964355}",91800003051.7578,2500.999927520752,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 237, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21060,SG-292-21060,aluminosilicate,"{""Al2O3_mol_frac"": 0.2405514907836914, ""Li2O_mol_frac"": 0.1716438674926758, ""SiO2_mol_frac"": 0.548291244506836, ""TiO2_mol_frac"": 0.0395133924484252}",91099998474.1211,2493.000030517578,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 238, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21061,SG-292-21061,aluminosilicate,"{""Al2O3_mol_frac"": 0.2393530654907226, ""Li2O_mol_frac"": 0.1633440971374511, ""SiO2_mol_frac"": 0.5576675033569336, ""TiO2_mol_frac"": 0.0396353197097778}",91599998474.1211,2496.999979019165,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 239, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21062,SG-292-21062,aluminosilicate,"{""Al2O3_mol_frac"": 0.2120785903930664, ""Li2O_mol_frac"": 0.1525777530670166, ""SiO2_mol_frac"": 0.5962052154541017, ""TiO2_mol_frac"": 0.0391384673118591}",88900001525.8789,2470.999956130981,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 240, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21063,SG-292-21063,aluminosilicate,"{""Al2O3_mol_frac"": 0.2020329284667968, ""Li2O_mol_frac"": 0.1435295295715332, ""SiO2_mol_frac"": 0.6153887176513672, ""TiO2_mol_frac"": 0.0390488266944885}",88400001525.8789,2461.999893188477,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 241, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21064,SG-292-21064,aluminosilicate,"{""Al2O3_mol_frac"": 0.1735135841369628, ""Li2O_mol_frac"": 0.162817325592041, ""SiO2_mol_frac"": 0.6257008743286133, ""TiO2_mol_frac"": 0.037968246936798}",85199996948.24219,2428.999900817871,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 242, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21065,SG-292-21065,aluminosilicate,"{""Al2O3_mol_frac"": 0.2018377304077148, ""Li2O_mol_frac"": 0.1250207233428955, ""SiO2_mol_frac"": 0.6337576675415039, ""TiO2_mol_frac"": 0.0393838191032409}",86599998474.1211,2454.9999237060547,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 243, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21066,SG-292-21066,aluminosilicate,"{""Al2O3_mol_frac"": 0.1824375915527344, ""Li2O_mol_frac"": 0.1438220882415771, ""SiO2_mol_frac"": 0.6351958847045898, ""TiO2_mol_frac"": 0.0385444140434265}",86699996948.24219,2428.999900817871,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 244, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21067,SG-292-21067,aluminosilicate,"{""Al2O3_mol_frac"": 0.1730443572998047, ""Li2O_mol_frac"": 0.152925386428833, ""SiO2_mol_frac"": 0.635892219543457, ""TiO2_mol_frac"": 0.0381379866600036}",86400001525.8789,2427.000045776367,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 245, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21068,SG-292-21068,aluminosilicate,"{""Al2O3_mol_frac"": 0.1927544784545898, ""Li2O_mol_frac"": 0.1345823097229004, ""SiO2_mol_frac"": 0.6336863327026367, ""TiO2_mol_frac"": 0.0389768695831298}",86199996948.24219,2446.000099182129,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 246, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21069,SG-292-21069,aluminosilicate,"{""Al2O3_mol_frac"": 0.182197151184082, ""Li2O_mol_frac"": 0.1338366889953613, ""SiO2_mol_frac"": 0.645205307006836, ""TiO2_mol_frac"": 0.038760929107666}",87000000000.0,2427.000045776367,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 247, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21070,SG-292-21070,aluminosilicate,"{""Al2O3_mol_frac"": 0.1923610687255859, ""Li2O_mol_frac"": 0.1242968082427978, ""SiO2_mol_frac"": 0.6441863250732421, ""TiO2_mol_frac"": 0.0391557741165161}",88800003051.75781,2457.0000171661377,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 248, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21071,SG-292-21071,aluminosilicate,"{""Al2O3_mol_frac"": 0.1830751419067383, ""Li2O_mol_frac"": 0.1153606796264648, ""SiO2_mol_frac"": 0.6624807739257812, ""TiO2_mol_frac"": 0.0390834212303161}",86800003051.75781,2433.000087738037,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 249, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21072,SG-292-21072,aluminosilicate,"{""Al2O3_mol_frac"": 0.1924147987365722, ""Li2O_mol_frac"": 0.0950571823120117, ""SiO2_mol_frac"": 0.6728338623046874, ""TiO2_mol_frac"": 0.0396942043304443}",88900001525.8789,2447.999954223633,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 250, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21073,SG-292-21073,aluminosilicate,"{""Al2O3_mol_frac"": 0.1730674362182617, ""Li2O_mol_frac"": 0.1146470928192138, ""SiO2_mol_frac"": 0.6734439086914062, ""TiO2_mol_frac"": 0.0388416624069213}",86300003051.75781,2428.999900817871,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 251, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21074,SG-292-21074,aluminosilicate,"{""Al2O3_mol_frac"": 0.1628340911865234, ""Li2O_mol_frac"": 0.1196725273132324, ""SiO2_mol_frac"": 0.67912109375, ""TiO2_mol_frac"": 0.0383722376823425}",85800003051.75781,2421.0000038146973,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 252, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21075,SG-292-21075,aluminosilicate,"{""Al2O3_mol_frac"": 0.1441357612609863, ""Li2O_mol_frac"": 0.1345148849487304, ""SiO2_mol_frac"": 0.6836093902587891, ""TiO2_mol_frac"": 0.0377399230003356}",82599998474.1211,2403.0001163482666,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 253, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21076,SG-292-21076,aluminosilicate,"{""Al2O3_mol_frac"": 0.1539469337463378, ""Li2O_mol_frac"": 0.1153092575073242, ""SiO2_mol_frac"": 0.6924012756347656, ""TiO2_mol_frac"": 0.0383425545692443}",84400001525.8789,2404.0000438690186,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 254, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21077,SG-292-21077,aluminosilicate,"{""Al2O3_mol_frac"": 0.1347026538848877, ""Li2O_mol_frac"": 0.1337112331390381, ""SiO2_mol_frac"": 0.6940716552734375, ""TiO2_mol_frac"": 0.0375144481658935}",82000000000.0,2392.9998874664307,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 255, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-292-21078,SG-292-21078,aluminosilicate,"{""Al2O3_mol_frac"": 0.1540808486938476, ""Li2O_mol_frac"": 0.1051509284973144, ""SiO2_mol_frac"": 0.7022356414794921, ""TiO2_mol_frac"": 0.038532543182373}",83800003051.75781,2407.000064849853,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 256, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-293-110627,SG-293-110627,aluminosilicate,"{""Al2O3_mol_frac"": 0.1007856655120849, ""K2O_mol_frac"": 0.095037088394165, ""SiO2_mol_frac"": 0.4239892578125}",40099998474.121086,2329.9999237060547,1.13e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 257, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-293-110628,SG-293-110628,silicate,"{""B2O3_mol_frac"": 0.0997464847564697, ""K2O_mol_frac"": 0.0984442234039306, ""SiO2_mol_frac"": 0.5001983642578125}",63099998474.121086,2460.0000381469727,9.199999999999998e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 258, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-293-110629,SG-293-110629,silicate,"{""Al2O3_mol_frac"": 0.0144745755195617, ""B2O3_mol_frac"": 0.1545804977416992, ""K2O_mol_frac"": 0.0758433723449707, ""RO_mol_frac"": 0.0205402112007141, ""SiO2_mol_frac"": 0.7337361145019531, ""ZnO_mol_frac"": 0.0205402112007141}",63599998474.121086,2329.9999237060547,5.2e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 259, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-293-110630,SG-293-110630,silicate,"{""Al2O3_mol_frac"": 0.0088232606649398, ""B2O3_mol_frac"": 0.108265266418457, ""MgO_mol_frac"": 0.007691666483879, ""Na2O_mol_frac"": 0.0492336845397949, ""RO_mol_frac"": 0.007691666483879, ""SiO2_mol_frac"": 0.8102518463134766}",68400001525.87891,2269.9999809265137,3.5e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 260, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-293-110631,SG-293-110631,silicate,"{""Al2O3_mol_frac"": 0.0438033723831176, ""B2O3_mol_frac"": 0.1546304321289062, ""K2O_mol_frac"": 0.0940899276733398, ""SiO2_mol_frac"": 0.4956180572509766}",48799999237.06055,2299.999952316284,8.2e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 261, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-293-110632,SG-293-110632,silicate,"{""Al2O3_mol_frac"": 0.0090701895952224, ""B2O3_mol_frac"": 0.0933443641662597, ""K2O_mol_frac"": 0.0525391149520874, ""SiO2_mol_frac"": 0.8288716888427734}",67900001525.87891,2299.999952316284,4.4e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 262, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-293-110633,SG-293-110633,silicate,"{""Al2O3_mol_frac"": 0.0003174382075667, ""B2O3_mol_frac"": 0.0712846326828002, ""K2O_mol_frac"": 0.0528582286834716, ""RO_mol_frac"": 0.0031151098012924, ""SiO2_mol_frac"": 0.66060546875, ""ZnO_mol_frac"": 0.0031151098012924}",61099998474.121086,2319.999933242798,5.6e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 263, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-389-22045,SG-389-22045,aluminosilicate,"{""Al2O3_mol_frac"": 0.2220000076293945, ""MgO_mol_frac"": 0.2220000076293945, ""RO_mol_frac"": 0.2220000076293945, ""SiO2_mol_frac"": 0.5559999847412108}",101000000000.0,2625.0,3.5499999999999995e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 264, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-389-22047,SG-389-22047,aluminosilicate,"{""Al2O3_mol_frac"": 0.2222222137451172, ""MgO_mol_frac"": 0.1111111068725586, ""RO_mol_frac"": 0.1111111068725586, ""SiO2_mol_frac"": 0.5555554962158203}",93900001525.8789,2625.0,3.6200000762939453e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 265, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-389-22048,SG-389-22048,aluminosilicate,"{""Al2O3_mol_frac"": 0.2222222137451172, ""MgO_mol_frac"": 0.1111111068725586, ""RO_mol_frac"": 0.1111111068725586, ""SiO2_mol_frac"": 0.5555554962158203}",91400001525.8789,2612.99991607666,4.35e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 266, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-389-22050,SG-389-22050,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""MgO_mol_frac"": 0.2179999923706054, ""RO_mol_frac"": 0.2179999923706054, ""SiO2_mol_frac"": 0.545}",93699996948.2422,2605.9999465942383,3.720000076293945e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 267, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-414-22217,SG-414-22217,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""B2O3_mol_frac"": 0.1, ""Na2O_mol_frac"": 0.12, ""RO_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.5}",73900001525.8789,2398.0000019073486,7.25e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 268, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-414-22218,SG-414-22218,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""B2O3_mol_frac"": 0.1, ""MgO_mol_frac"": 0.18, ""Na2O_mol_frac"": 0.12, ""RO_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.5}",71900001525.8789,2446.000099182129,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 269, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-414-22219,SG-414-22219,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""B2O3_mol_frac"": 0.1, ""CaO_mol_frac"": 0.18, ""Na2O_mol_frac"": 0.12, ""RO_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.5}",77400001525.8789,2568.000078201294,8.599999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 270, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-414-22220,SG-414-22220,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""B2O3_mol_frac"": 0.1, ""Na2O_mol_frac"": 0.12, ""RO_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.5, ""SrO_mol_frac"": 0.18}",70800003051.75781,2836.999893188477,8.8e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 271, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-414-22221,SG-414-22221,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""B2O3_mol_frac"": 0.1, ""BaO_mol_frac"": 0.18, ""Na2O_mol_frac"": 0.12, ""RO_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.5}",75400001525.8789,3091.0000801086426,9.1e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 272, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-414-22222,SG-414-22222,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""B2O3_mol_frac"": 0.1, ""Na2O_mol_frac"": 0.12, ""RO_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.5, ""ZnO_mol_frac"": 0.18}",71800003051.75781,2690.999984741211,7.099999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 273, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-414-22223,SG-414-22223,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""B2O3_mol_frac"": 0.1, ""Na2O_mol_frac"": 0.12, ""RO_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.5}",71500000000.0,2997.999906539917,8e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 274, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22469,SG-435-22469,germanate,"{""GeO2_mol_frac"": 0.7280000305175781, ""K2O_mol_frac"": 0.0440000009536743, ""Na2O_mol_frac"": 0.1119999980926513, ""SiO2_mol_frac"": 0.1160000038146972}",72400001525.8789,3821.000099182129,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 275, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
